id_cliente,nombre_cliente,edad,genero,pais,ciudad,segmento,nivel_satisfaccion,ingresos_mensuales,compras_ultimos_6m,monto_total_compras,fecha_registro,canal_preferido,reclamos_ultimos_6m,tiempo_entrega_dias,estado_cliente,score_riesgo,email,telefono
C0479,Luis Aguilar,37,M,Costa Rica,Managua,Premium,Alto,969802,0,16521.00,05-27-2025,Llamada,0,1.7,,512.0,luisaguilar@correo.com,03842273
C0480,Pablo Jiménez,41,M,Nicaragua,Ciudad de Guatemala,Bronce,Bajo,795635,15,458338,2024-08-26,App,4,5.9,Pendiente,255.0,pablojimenez@correo.com,20269801
C0481,Sebastián Solís,31,F,Costa Rica,San José,Plata,Bajo,2195835,17,549525,01-20-2025,Llamada,0,8.5,ACTIVO,417.0,sebastiansolis@correo.com,80839065
C0482,Emilio Alvarado,40,M,El Salvador,Ciudad de Guatemala,Bronce,5,,2,86583,23/10/2025,WhatsApp,0,6.2,inactivo,464.0,emilioalvarado@correo.com,99507088
C0483,Pablo Salazar,,F,Costa Rica,San Salvador,Plata,Medio,480127,7,150264,2024-06-26,WhatsApp,0,45,Bloqueado,397.0,pablosalazar@correo.com,55501935
C0484,Esteban Solís,18,Femenino,Guatemala,Cartago,Plata,Medio,,3,25873,18/03/2026,email,0,4.1,Bloqueado,718.0,estebansolis@correo.com,99920123
C0485,María Salazar,18,M,Costa Rica,Managua,Plata,Alto,1347921,9,202779,11/05/2024,Correo,0,3.9,activo,555.0,mariasalazar@correo.com,sin telefono
C0486,Lucía Soto,32,M,Guatemala,Puntarenas,Plata,,568078,11,380780,09/05/2024,WhatsApp,0,3.6,inactivo,551.0,luciasoto@correo.com,58192048
C0487,Mateo Solís,37,F,Guatemala,Ciudad de Panamá,Bronce,3,1396488,5,87385,2025-06-27,whatsapp,1,7.0,activo,512.0,mateosolis@correo.com,20846729
C0488,Alonso Jiménez,45,Femenino,El Salvador,Ciudad de Panamá,Bronce,Medio,485516,2,71896,17/02/2026,email,1,4.6,inactivo,726.0,alonsojimenez@correo.com,49929009
C0489,José Navarro,0,F,Costa Rica,Puntarenas,premium,Bajo,1309211,9,220632,13/06/2024,Email,0,8.4,inactivo,761.0,josenavarro@correo.com,08277056
C0490,Jimena Mora,21,FEM,El Salvador,Puntarenas,Premium,Muy alto,762129,8,384275,2024-04-27,llamada,2,8.7,inactivo,829.0,jimenamora@correo.com,16544137
C0491,Laura Chaves,,F,Guatemala,Managua,Premium,Muy alto,692815,8,244814,11-02-2024,email,3,2.7,activo,435.0,laurachaves@correo.com,72345653
C0492,Daniela Monge,34,F,El Salvador,Cartago,Bronce,Muy alto,503160,7,174124,12-11-2024,email,0,4.8,Activo,484.0,danielamonge@correo.com,99009378
C0493,Andrés Salazar,43,Masculino,Nicaragua,Ciudad de Panamá,Premium,Bajo,899348,2,47084,2025-02-01,Llamada,3,7.0,Inactivo,471.0,andressalazar@correo.com,85899002
C0494,Ana Pérez,32,M,El Salvador,Liberia,Premium,Muy bajo,640925,9,239965,23/01/2024,Correo,2,6.8,inactivo,331.0,anaperez@correo.com,79419087
C0495,Lucía Jiménez,23,F,Nicaragua,Cartago,Plata,Muy alto,1706576,7,192776,28/07/2025,,2,5.6,Pendiente,,luciajimenez@correo.com,01629073
C0496,Adriana Pérez,36,No indica,Guatemala,Ciudad de Panamá,Plata,Medio,sin dato,6,125658,2024-01-31,email,1,6.3,,833.0,adrianaperez@correo.com,54901459
C0497,Ana Solís,30,M,GT,Managua,Oro,Medio,1877019,6,238346,06/01/2024,SMS,4,6.3,,318.0,anasolis@correo.com,01649281
C0498,Adriana Mora,37,,Panamá,Cartago,Bronce,Muy alto,613161,9,239932,01-31-2024,Email,0,0.9,inactivo,830.0,adrianamora@correo.com,74116806
C0499,Esteban Vargas,,M,Costa Rica,San José,Plata,Muy alto,660829,12,328698,2025-05-11,llamada,0,6.3,ACTIVO,808.0,estebanvargas@correo.com,53690912
C0500,Diego Rojas,44,M,Costa Rica,Antigua,premium,Alto,987444,17,332057,11/01/2025,email,5,4.8,inactivo,413.0,diegorojas@correo.com,21597738
C0501,Sofía Jiménez,150,F,El Salvador,Ciudad de Panamá,premium,Muy alto,990255,7,119397,2024-05-11,Correo,0,4.6,Bloqueado,592.0,sofiajimenez@correo.com,56999299
C0502,Valeria Aguilar,34,F,El Salvador,Ciudad de Guatemala,Premium,Bajo,561712,0,39935,06-24-2025,App,2,2.4,Inactivo,0,valeriaaguilar@correo.com,07629143
C0503,Valeria Torres,39,F,Guatemala,Ciudad de Panamá,Premium,Muy alto,461521,10,392857,2025-06-15,Correo,2,5.0,Activo,846.0,valeriatorres@correo.com,19489629
C0504,Natalia Chaves,150,M,Guatemala,San José,Premium,Muy alto,2075159,150,3997947,2024-11-21,,1,3.1,Pendiente,760.0,,73217503
C0505,Luis Soto,26,F,Costa Rica,Ciudad de Panamá,Plata,Medio,326506,0,21493,2024-05-11,Llamada,0,-3,ACTIVO,498.0,luissoto@correo.com,17085173
C0506,María Ramírez,29,M,Costa Rica,Puntarenas,Bronce,Bajo,366397,10,199485,02-18-2024,Correo,0,45,Pendiente,785.0,mariaramirez@correo.com,54184039
C0507,José Castro,34,F,Guatemala,,Premium,Alto,25000000,-2,17444,26/01/2025,WhatsApp,1,7.4,inactivo,392.0,josecastro@correo.com,03974408
C0508,Mateo Mora,18,F,Costa Rica,San José,Bronce,Alto,541016,7,155381,07-09-2024,App,1,5.4,ACTIVO,523.0,mateomora@correo.com,20539707
C0509,Mónica Ramírez,28,F,El Salvador,San Salvador,Plata,Bajo,1517800,15,438902,2025-02-21,llamada,1,1.1,Activo,468.0,monicaramirez@correo.com,61840257
C0510,Valeria Solís,30,F,Guatemala ,Cartago,Plata,Bajo,1033738,7,221640,2024-06-17,Llamada,-1,4.9,inactivo,615.0,valeriasolis@correo.com,75979531
C0511,Luis Mora,23,M,Nicaragua,Ciudad de Guatemala,Oro,Medio,517578,3,93049,10-07-2025,llamada,1,4.1,,568.0,luismora@correo.com,45662295
C0512,Luis Aguilar,30,M,Costa Rica,Heredia,Bronce,Medio,779633,3,63614,10/03/2024,,1,5.4,ACTIVO,735.0,,90522441
C0513,Andrés Navarro,30,M,PAN,,Oro,Bajo,1047555,7,87361,05/01/2026,WhatsApp,0,4.4,Pendiente,391.0,andresnavarro@correo.com,74876805
C0514,Diego Salazar,46,F,Costa Rica,Alajuela,PREMIUM,Medio,331975,0,33686,07-09-2024,Llamada,0,12.1,Bloqueado,811.0,diegosalazar@correo.com,99242773
C0515,Pablo Araya,45,F,Guatemala,Liberia,Premium,Medio,862654,2,26744.00,05/12/2024,Email,0,3.2,Activo,788.0,pabloaraya@correo.com,56999138
C0516,Ana Solís,42,F,Nicaragua,,Premium,Medio,1511789,0,3702.00,2024-01-04,llamada,0,7.7,activo,619.0,anasolis@correo.com,42410740
C0517,Ana Cordero,18,F,Nicaragua,Antigua,Plata,Medio,1701491,9,13216,13/03/2024,Correo,0,7.8,inactivo,375.0,anacordero@correo.com,99798491
C0518,Luis Monge,,Female,Panamá,San Salvador,Premium,Medio,587969,0,38116,06-30-2025,Correo,2,6.8,activo,587.0,luismonge@correo.com,01276223
C0519,Mateo Torres,45,F,Nicaragua,,Plata,Muy alto,"₡1,416,748",17,500764,09/11/2024,,1,8.0,,-100,mateotorres@correo.com,79496383
C0520,Sofía Jiménez,29,F,Guatemala,Antigua,PREMIUM,Alto,1496407,9,431030,02/01/2025,email,6,2.5,ACTIVO,,sofiajimenez@correo.com,58682405
C0521,Camila Aguilar,39,M,Costa Rica,Managua,Premium,Muy alto,,9,268751,2024-03-03,,1,4.3,,692.0,camilaaguilar@correo.com,41349096
C0522,Emilio Salazar,52,M,Guatemala,Puntarenas,PREMIUM,Alto,872672,0,26310,01-15-2024,WhatsApp,1,1.3,Bloqueado,656.0,emiliosalazar@correo.com,80260294
C0523,María Chaves,47,M,Panamá,San José,Premium,medio,777839,4,24949.00,25/01/2026,SMS,1,8.6,Bloqueado,551.0,mariachaves@correo.com,95868419
C0524,José Cordero,50,M,El Salvador,Heredia,Plata,3,524936,9,253292,2026-03-28,llamada,0,5.3,Pendiente,479.0,josecordero@correo.com,46989062
C0525,Diego Salazar,,F,Guatemala,Cartago,Sin segmento,Alto,1013156,12,461258.00,06/03/2025,llamada,0,4.5,Activo,777.0,diegosalazar@correo.com,07378159
C0526,Ricardo Monge,29,MASC,NI,Ciudad de Panamá,Plata,Medio,772818,13,542987,12-07-2024,,3,3.3,Activo,590.0,ricardomonge@correo.com,61820706
C0527,Esteban Vargas,49,F,El Salvador,Antigua,Premium,Muy alto,1302037,9,113931,2024-08-18,WhatsApp,,4.6,ACTIVO,694.0,estebanvargas@correo.com,31555057
C0528,Sofía Castro,18,f,El Salvador,Liberia,Plata,Bajo,"₡686,516",6,311674,22/07/2024,Llamada,0,2.5,Bloqueado,741.0,sofiacastro@correo.com,09779780
C0529,Natalia Torres,39,M,Panamá,Ciudad de Guatemala,Premium,Muy alto,sin dato,1,30393,2025-11-08,Llamada,0,6.2,Inactivo,674.0,nataliatorres@correo.com,27318683
C0530,Lucía Araya,21,No indica,Guatemala,Liberia,Oro,Alto,sin dato,13,233530,2025-02-02,Llamada,0,8.4,Inactivo,420.0,luciaaraya@correo.com,sin telefono
C0531,Laura Vargas,21,M,Costa Rica,Liberia,Bronce,Alto,1152556,150,1393626,11-11-2025,llamada,5,45,,505.0,lauravargas@correo.com,09962183
C0532,Carlos Alvarado,33,F,CR,,Bronce,Medio,331220,0,53552,2025-07-21,SMS,0,-3,ACTIVO,769.0,carlosalvarado@correo.com,44614409
C0533,María Navarro,29,F,Guatemala,Antigua,Plata,Medio,767152,12,113755,2026-02-15,SMS,0,1.3,activo,408.0,marianavarro@correo.com,03850255
C0534,Adriana Torres,42,F,Guatemala,Ciudad de Panamá,Plata,Bajo,628523,6,122718,2024-04-05,email,2,3.2,Inactivo,604.0,sin correo,40954377
C0535,Laura Jiménez,47,F,Costa Rica,Ciudad de Panamá,Premium,Alto,566009,9,392422,02-16-2024,SMS,1,5.1,Activo,448.0,sin correo,26933154
C0536,Paula Mora,41,F,Panamá,,Plata,medio,546186,9,247256,2024-05-25,Llamada,2,5.3,Activo,759.0,paulamora@correo.com,24005392
C0537,Fernando Solís,35,M,Costa Rica,Alajuela,Plata,Bajo,436814,8,237444,09/12/2024,App,0,5.8,Pendiente,490.0,fernandosolis@correo.com,76024986
C0538,Pablo Mora,31,F,Nicaragua,Ciudad de Guatemala,Oro,3,"1,259,425",1,35123,08/03/2024,,3,4.6,ACTIVO,398.0,,64147533
C0539,José Torres,48,M,Nicaragua,Puntarenas,Premium,,1696543,1,31103,2025-08-29,Correo,0,9.2,inactivo,768.0,josetorres@correo.com,38354346
C0540,Diego Monge,54,F,Panamá,Managua,Oro,Bajo,"₡859,988",9,229603,2026-03-04,SMS,0,5.9,activo,825.0,correo@@mal,64931214
C0541,Kevin Navarro,25,No indica,El Salvador,San Salvador,Premium,Medio,974701,10,176588,09-25-2024,Correo,0,3.5,Bloqueado,498.0,kevinnavarro@correo.com,97196706
C0542,Valeria Aguilar,35,Female,Guatemala,Managua,Plata,Alto,1081462,10,339665,03/12/2025,Email,0,3.7,Inactivo,728.0,valeriaaguilar@correo.com,16793014
C0543,Paula Rojas,49,F,Costa Rica,San José,Bronce,4,,6,,2024-05-27,,2,4.0,Inactivo,811.0,paularojas@correo.com,20353160
C0544,Mateo Monge,55,Femenino,Nicaragua,Ciudad de Guatemala,Bronce,Alto,686907,14,264593,04-15-2025,SMS,0,3.4,Inactivo,714.0,mateomonge@correo.com,78576463
C0545,Luis Salazar,23,Femenino,El Salvador,Heredia,premium,Bajo,1011216,20,,18/12/2024,App,0,0.5,ACTIVO,437.0,luissalazar@correo.com,54717989
C0546,Jorge Solís,22,M,Costa Rica,Managua,Oro,Muy alto,594682,4,121193,2025-02-17,email,0,7.5,Pendiente,774.0,jorgesolis@correo.com,14413068
C0547,Camila Mora,37,F,CostaRica,Antigua,Bronce,Medio,446154,2,70136,2024-05-31,llamada,-1,2.6,Inactivo,770.0,camilamora@correo.com,
C0548,Diego Chaves,38,,Costa Rica,Puntarenas,Plata,,870830,6,219702,2025-07-23,Llamada,0,7.0,Inactivo,574.0,,19453419
C0549,Alonso Ramírez,30,MASC,Guatemala,Heredia,Plata,Alto,1256044,14,284975,2025-11-14,llamada,2,3.5,ACTIVO,517.0,alonsoramirez@correo.com,69905585
C0550,Gabriela Monge,26,M,El Salvador,San José,Bronce,Alto,1596330,16,359825,08/04/2025,WhatsApp,3,2.7,activo,516.0,gabrielamonge@correo.com,81498025
C0551,Valeria Salazar,31,M,Nicaragua,Liberia,Plata,Bajo,913377,1,27069,04-10-2025,,0,7.2,inactivo,774.0,valeriasalazar@correo.com,55749062
C0552,Ana Gómez,32,M,Guatemala,Heredia,Oro,Medio,1260100,12,303818,21/03/2025,Llamada,3,6.5,Inactivo,345.0,anagomez@correo.com,92204167
C0553,Fernando Hernández,18,F,Costa Rica,Heredia,Bronce,Medio,847565,150,4308718,09-02-2024,email,0,5.1,activo,301.0,sin correo,29561622
C0554,Mónica Salazar,52,F,Costa Rica,Managua,Oro,Alto,587550,11,393290,23/10/2024,whatsapp,2,3.5,Activo,321.0,monicasalazar@correo.com,39117766
C0555,Fernando Gómez,24,M,Costa Rica,Heredia,Bronce,Bajo,1562261,1,12063,01-30-2025,whatsapp,1,6.7,inactivo,341.0,fernandogomez@correo.com,59212684
C0556,Diego Salazar,42,M,CostaRica,Cartago,Plata,Medio,2238874,10,114807,2024-08-01,Email,2,3.1,Inactivo,545.0,diegosalazar@correo.com,76591538
C0557,Adriana Ramírez,32,F,Nicaragua,Heredia,Oro,Medio,203624,6,208468,17/11/2024,email,5,3.5,Pendiente,426.0,adrianaramirez@correo.com,94510462
C0558,Gabriela Cordero,27,M,Costa Rica,Heredia,Plata,Medio,1577362,13,266891,22/04/2024,Correo,2,45,activo,722.0,gabrielacordero@correo.com,80457972
C0559,Mónica Mora,26,F,Costa Rica,Ciudad de Panamá,Plata,Medio,1045564,8,201550,08-12-2024,App,2,2.5,Bloqueado,370.0,monicamora@correo.com,20084842
C0560,Valeria Jiménez,,F,el salvador,Ciudad de Guatemala,Premium,1,979541,10,220319,10-13-2024,Email,0,4.5,,623.0,valeriajimenez@correo.com,93500115
C0561,Fernando Pérez,28,F,Cost Rica,,Bronce,Muy bajo,702167,0,15979,15/04/2024,llamada,0,1.1,activo,553.0,fernandoperez@correo.com,01685647
C0562,Luis Castro,49,F,Costa Rica,Managua,Bronce,Bajo,201667,6,208977,25/03/2025,Email,1,6.6,ACTIVO,498.0,,05835345
C0563,Jorge Aguilar,27,F,Guatemala,Managua,Premium,Medio,1069490,9,204445,2024-08-01,WhatsApp,-1,7.0,Pendiente,791.0,jorgeaguilar@correo.com,66983451
C0564,Lucía Soto,42,F,Guatemala ,Cartago,Premium,medio,1762004,4,156345,2026-02-03,WhatsApp,2,0.5,Pendiente,666.0,luciasoto@correo.com,63090071
C0565,Mónica Ramírez,40,M,Costa Rica,San Salvador,Bronce,Muy alto,956796,11,280833,09-13-2025,Llamada,0,2.7,Pendiente,-100,monicaramirez@correo.com,42653793
C0566,Jimena Castro,18,M,Costa Rica,Puntarenas,Premium,Bajo,ND,3,69070,31/02/2025,SMS,0,4.2,ACTIVO,375.0,jimenacastro@correo.com,59783354
C0567,Mateo Castro,29,No indica,Costa Rica,Antigua,Premium,Muy alto,1979815,6,323931,04/11/2025,WhatsApp,0,8.5,Inactivo,573.0,mateocastro@correo.com,
C0568,Andrés Solís,36,F,Panamá,Heredia,Plata,Medio,1475685,3,26367,2024-04-01,App,0,2.7,Inactivo,603.0,andressolis@correo.com,10480283
C0569,Lucía Araya,45,F,El Salvador,San José,Premium,Medio,1195772,3,78762,2025-06-16,SMS,5,3.7,Bloqueado,525.0,luciaaraya@correo.com,70531105
C0570,Ana Alvarado,18,F,Panamá,Alajuela,Plata,Medio,819596,12,479848,04-10-2024,Llamada,0,7.1,,576.0,anaalvarado@correo.com,36885016
C0571,Alonso Solís,37,No indica,El Salvador,Ciudad de Panamá,Premium,Bajo,717584,10,93439,04/09/2024,Correo,0,4.1,Activo,538.0,alonsosolis@correo.com,97640838
C0572,Lucía Rojas,57,F,Nicaragua ,Puntarenas,Plata,Alto,1311880,2,,2025/99/99,Email,0,8.6,Inactivo,564.0,luciarojas@correo.com,75703029
C0573,Pablo Soto,32,F,Costa Rica,Heredia,Oro,Medio,774580,8,203026,2024-01-21,Email,2,4.6,activo,504.0,pablosoto@correo.com,75374057
C0574,Andrés Solís,62,M,Nicaragua,,Oro,Alto,sin dato,3,143350,2025-06-10,App,2,1.3,ACTIVO,587.0,andressolis@correo.com,58626736
C0575,Diego Soto,51,,nicargua,Cartago,Plata,Alto,256587,9,15000000,02/03/2024,llamada,0,4.4,Pendiente,528.0,,34293907
C0576,Esteban Monge,27,Femenino,Costa Rica,San José,Oro,Muy bajo,1313899,14,122842,2024-08-20,whatsapp,0,0.5,Activo,653.0,estebanmonge@correo.com,79531112
C0577,Camila Gómez,27,F,El Salvador,San Salvador,Oro,Muy bajo,878613,9,163402,2025-03-17,Llamada,2,6.4,Inactivo,445.0,camilagomez@correo.com,45553706
C0578,Jorge Navarro,38,M,Guatemala,San Salvador,Premium,Medio,1111648,300,3303204,2024-06-12,whatsapp,3,4.4,Pendiente,612.0,correo@@mal,99516704
C0579,Alonso Soto,50,F,Costa Rica,Cartago,Bronce,Alto,701069,4,91998,03-15-2026,SMS,0,5.4,Inactivo,473.0,alonsosoto@correo.com,91154904
C0580,Laura Jiménez,28,F,Costa Rica,San Salvador,Premium,Bajo,sin dato,4,36855.00,2024-08-06,Email,2,7.1,ACTIVO,696.0,laurajimenez@correo.com,92219836
C0581,Daniela Jiménez,28,,panamá,Ciudad de Guatemala,Bronce,Medio,528754,3,104360,27/07/2025,,0,7.0,Bloqueado,633.0,danielajimenez@correo.com,58676030
C0582,Camila Cordero,28,Female,El Salvador,Heredia,Bronce,Alto,ND,2,48728,2024-06-01,,1,6.8,Inactivo,1200,camilacordero@correo.com,16816360
C0583,Natalia Salazar,53,M,El Salvador,Liberia,Bronce,1,576628,7,240757,2025-01-08,whatsapp,1,3.6,inactivo,358.0,nataliasalazar@correo.com,11919445
C0584,Emilio Salazar,41,Male,el salvador,Ciudad de Guatemala,Bronce,Muy alto,621400,11,109832,16/01/2025,email,0,7.3,inactivo,565.0,emiliosalazar@correo.com,02234614
C0585,José Salazar,999,F,Nicaragua,Alajuela,Bronce,Alto,855877,11,359210,01/02/2025,SMS,5,3.4,inactivo,,josesalazar@correo.com,30048379
C0586,Pablo Hernández,32,F,Guatemala,,Plata,Bajo,ND,6,139476,2025-04-07,Correo,0,1.6,activo,262.0,pablohernandez@correo.com,96075789
C0587,Jimena Monge,24,M,Costa Rica,Heredia,Sin segmento,Muy alto,554552,8,406837,10-09-2025,,2,2.8,activo,307.0,jimenamonge@correo.com,29755726
C0588,Emilio Cordero,39,F,Guatemala,,Plata,Bajo,0,18,545108,2025-12-08,App,0,7.7,ACTIVO,618.0,emiliocordero@correo.com,00490372
C0589,Laura Aguilar,23,F,Guatemala,Managua,premium,Medio,931632,7,278204,2026-01-27,Correo,3,7.2,inactivo,839.0,lauraaguilar@correo.com,76212360
C0590,Diego Monge,24,Female,El Salvador,Cartago,Bronce,Bajo,992269,5,85975,03-18-2026,Email,0,3.0,Inactivo,587.0,diegomonge@correo.com,21773516
C0591,Fabiola Jiménez,37,,Costa Rica,Heredia,Oro,Medio,551679,14,513105,2024-08-23,App,3,6.4,Pendiente,438.0,fabiolajimenez@correo.com,81444248
C0592,Sebastián Rojas,39,M,Costa Rica,Liberia,Bronce,medio,876105,11,143599,07-16-2024,Email,1,3.0,Activo,442.0,sebastianrojas@correo.com,51908261
C0593,Natalia Jiménez,29,F,El Salvador,San José,Premium,Muy alto,2328558,11,213720,2024-04-05,Correo,1,6.1,Bloqueado,260.0,nataliajimenez@correo.com,42424066
C0594,Camila Cordero,41,m,Guatemala,Liberia,Sin segmento,Alto,1218688,16,323349,05-16-2024,email,0,8.1,inactivo,750.0,camilacordero@correo.com,88959470
C0595,Andrés Aguilar,38,F,panamá,Alajuela,PREMIUM,Muy alto,623880,14,243489,07-05-2025,Correo,0,2.6,activo,670.0,,sin telefono
C0596,Kevin Navarro,43,M,PAN,Alajuela,Bronce,Alto,1012222,10,479561,11/10/2024,llamada,0,0.9,Pendiente,764.0,kevinnavarro@correo.com,75402428
C0597,Fabiola Aguilar,35,M,Panama,Ciudad de Panamá,Plata,Alto,892658,5,76677,2025-07-26,,0,2.6,Bloqueado,682.0,fabiolaaguilar@correo.com,27896951
C0598,Ana Torres,25,M,Nicaragua,Ciudad de Panamá,Premium,Muy alto,1081061,3,69982,2026-01-05,llamada,1,7.3,,383.0,anatorres@correo.com,70731744
C0599,Fabiola Cordero,39,M,Nicaragua,Puntarenas,Oro,Alto,1117778,12,271343,06/02/2026,whatsapp,3,3.7,Inactivo,720.0,fabiolacordero@correo.com,87404207
C0600,Andrés Alvarado,26,F,Nicaragua,San Salvador,Bronce,Bajo,25000000,9,142330,09-07-2024,Email,2,4.7,Activo,398.0,andresalvarado@correo.com,123
C0601,Pablo Hernández,40,F,Nicaragua ,Puntarenas,Oro,Muy alto,1151877,1,355,02-22-2025,,0,6.3,ACTIVO,497.0,pablohernandez@correo.com,68290525
C0602,Ana Pérez,31,M,guate,Managua,Oro,Alto,609277,6,172210,03-31-2024,Llamada,0,6.1,Activo,396.0,anaperez@correo.com,47852474
C0603,Valeria Aguilar,999,M,Guatemala,Cartago,Oro,Muy alto,345533,5,151309,2024-07-11,llamada,1,5.6,ACTIVO,832.0,valeriaaguilar@correo.com,15398852
C0604,Lucía Alvarado,35,M,Costa Rica,Ciudad de Panamá,Bronce,Alto,1079655,6,159080,2026-01-03,SMS,7,7.3,Activo,405.0,luciaalvarado@correo.com,92421959
C0605,Jimena Monge,33,M,Nicaragua,Liberia,Premium,Alto,"738,307",5,-20000,11-18-2025,App,0,5.5,Inactivo,466.0,jimenamonge@correo.com,55766345
C0606,Kevin Araya,33,Femenino,El Salvador,Managua,premium,Bajo,,4,113879,2025-07-02,App,1,6.1,,630.0,kevinaraya@correo.com,62699620
C0607,Gabriela Castro,33,M,Panamá,Heredia,Premium,Muy bajo,705660,7,166710,16/09/2025,Llamada,0,6.2,Pendiente,449.0,gabrielacastro@correo.com,02860604
C0608,Camila Rojas,24,M,Nicaragua,Antigua,Bronce,Bajo,934105,10,330769,2024-05-17,Llamada,0,6.0,Activo,687.0,camilarojas@correo.com,99313606
C0609,Fabiola Castro,55,M,Costa Rica,Ciudad de Guatemala,Premium,Bajo,ND,7,157272,22/02/2026,SMS,1,3.2,ACTIVO,435.0,fabiolacastro@correo.com,47905347
C0610,Fabiola Castro,45,No indica,El Salvador,Cartago,Bronce,Alto,694848,6,73250,03-03-2026,email,1,6.9,activo,565.0,fabiolacastro@correo.com,
C0611,Sebastián Cordero,,f,Nicaragua,Ciudad de Panamá,Oro,Muy alto,737787,8,156466,2025-10-05,Email,1,6.5,,524.0,sebastiancordero@correo.com,14862675
C0612,Jorge Ramírez,29,F,Costa Rica,San Salvador,Premium,Muy alto,"408,252",11,186937,2024-07-15,Correo,1,4.8,Activo,343.0,jorgeramirez@correo.com,84834927
C0613,Gabriela Pérez,35,Masculino,El Salvador,Liberia,Oro,Bajo,1254396,2,64295,20/12/2024,email,80,3.4,activo,785.0,gabrielaperez@correo.com,74627205
C0614,Emilio Monge,48,F,Panamá,,Oro,Medio,2661289,10,345632,2025-07-16,WhatsApp,0,2.4,,815.0,emiliomonge@correo.com,84460789
C0615,Jimena Aguilar,52,M,Costa Rica,Alajuela,Plata,Alto,399695,12,526299,02-16-2026,,1,7.6,activo,536.0,jimenaaguilar@correo.com,65907055
C0616,Natalia Jiménez,27,M,Nicaragua,Alajuela,Plata,Bajo,1198973,4,159933,03/08/2024,App,0,3.7,,316.0,nataliajimenez@correo.com,77349431
C0617,Sofía Gómez,27,M,PAN,Liberia,Premium,Alto,793522,11,185756,11-21-2025,email,4,6.3,Pendiente,431.0,sofiagomez@correo.com,16602841
C0618,Diego Jiménez,33,Female,Costa Rica,Ciudad de Guatemala,Premium,Bajo,1094765,0,20442,02-12-2024,llamada,0,7.4,Activo,491.0,,10175900
C0619,Paula Navarro,18,M,Nicaragua,Heredia,Bronce,Medio,1116270,4,56356,20/03/2026,SMS,0,5.8,ACTIVO,672.0,sin correo,72288341
C0620,Jimena Vargas,34,,El Salvador,Liberia,Plata,Medio,514020,1,44180,07-19-2024,whatsapp,5,1.4,Pendiente,799.0,jimenavargas@correo.com,56582608
C0621,Sebastián Cordero,35,F,Cost Rica,Ciudad de Panamá,Oro,Medio,1115462,16,476686,03-19-2026,whatsapp,2,6.5,activo,621.0,sebastiancordero@correo.com,57446532
C0622,Andrés Castro,38,F,panamá,Ciudad de Guatemala,Plata,4,1714889,9,315896,08/03/2026,llamada,3,4.1,Pendiente,349.0,andrescastro@correo.com,83335401
C0623,Ricardo Jiménez,150,F,Nicaragua,Ciudad de Guatemala,Bronce,Muy alto,580021,-2,14480,06/04/2024,email,0,2.2,activo,587.0,ricardojimenez@correo.com,69303264
C0624,Emilio Cordero,28,F,Panamá,San Salvador,Oro,Bajo,1462147,8,329525,05-06-2024,SMS,2,4.8,inactivo,488.0,emiliocordero@correo.com,70742153
C0625,Pablo Soto,36,F,Guatemala ,Managua,Premium,Alto,858506,3,113394,07-15-2024,Email,-1,4.7,activo,781.0,pablosoto@correo.com,sin telefono
C0626,Luis Castro,42,M,Panamá,San Salvador,Bronce,Alto,789912,13,358729,09/08/2025,Email,0,6.6,,448.0,luiscastro@correo.com,38953376
C0627,Adriana Solís,18,M,Nicaragua,Liberia,Plata,Muy alto,635593,10,8574,27/09/2024,App,0,6.2,Pendiente,765.0,adrianasolis@correo.com,73181560
C0628,Mateo Mora,18,M,El Salvador,Liberia,Bronce,3,1935165,10,192762,01/08/2025,email,0,3.1,Activo,453.0,mateomora@correo.com,39098468
C0629,Jimena Cordero,22,M,NI,Antigua,,Muy alto,786025,12,393497,2025-08-26,WhatsApp,2,3.5,inactivo,721.0,jimenacordero@correo.com,35128962
C0630,Ricardo Gómez,32,F,guate,Cartago,Premium,2,665997,10,308535,2026-03-08,whatsapp,0,6.2,Bloqueado,679.0,ricardogomez@correo.com,44885487
C0631,Carlos Vargas,50,M,Costa Rica,Puntarenas,Bronce,Muy alto,1501983,6,223587,2025-02-10,,0,4.0,Pendiente,351.0,carlosvargas@correo.com,70195866
C0632,Ricardo Salazar,18,M,Nicaragua,Liberia,Premium,Bajo,797752,4,103251,31/02/2025,Email,1,8.3,inactivo,453.0,ricardosalazar@correo.com,22017545
C0633,Camila Pérez,27,M,Panamá,Heredia,Bronce,Alto,382403,8,360061,24/02/2026,Email,1,6.1,activo,258.0,camilaperez@correo.com,72383680
C0634,Lucía Navarro,40,F,Panamá,Ciudad de Panamá,Premium,1,741329,7,error,07-16-2025,whatsapp,0,3.5,ACTIVO,589.0,lucianavarro@correo.com,93795829
C0635,Alonso Aguilar,35,M,NI,San José,Premium,Bajo,1338094,6,162971,2025-07-12,SMS,0,5.7,ACTIVO,831.0,alonsoaguilar@correo.com,36772443
C0636,Esteban Torres,24,M,Nicaragua,Alajuela,Oro,Bajo,1654081,4,153147,04-27-2025,Llamada,4,3.5,Pendiente,0,estebantorres@correo.com,57376242
C0637,Fernando Ramírez,18,F,Guatemala,,Oro,Alto,1075873,1,1966,2024-01-14,whatsapp,1,5.0,inactivo,384.0,fernandoramirez@correo.com,47422983
